,isbn,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,image_url,small_image_url
8491,375755195,Billy Collins,2001.0,Sailing Alone Around the Room: New and Selected Poems,Sailing Alone Around the Room: New and Selected Poems,eng,4.24,10999,https://images.gr-assets.com/books/1403183272m/676.jpg,https://images.gr-assets.com/books/1403183272s/676.jpg
8492,62048546,Anna Carey,2012.0,Once,"Once (Eve, #2)",en-US,3.9,15315,https://images.gr-assets.com/books/1321127130m/12924253.jpg,https://images.gr-assets.com/books/1321127130s/12924253.jpg
8494,671876465,Lois McMaster Bujold,1994.0,Mirror Dance,"Mirror Dance (Vorkosigan Saga, #8)",en-US,4.32,14391,https://images.gr-assets.com/books/1297831387m/61909.jpg,https://images.gr-assets.com/books/1297831387s/61909.jpg
8495,312363044,"Jennifer Crusie, Bob Mayer",2007.0,Agnes and the Hitman,Agnes and the Hitman,eng,3.93,15848,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8496,1596914521,"Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos, Annie Di Donna",2009.0,Logicomix: An Epic Search for Truth,Logicomix: An epic search for truth,en-US,4.01,11004,https://images.gr-assets.com/books/1312031956m/6493321.jpg,https://images.gr-assets.com/books/1312031956s/6493321.jpg
8497,2246760011,Laurent Binet,2009.0,HHhH,HHhH,fre,4.07,7765,https://images.gr-assets.com/books/1490084601m/7992363.jpg,https://images.gr-assets.com/books/1490084601s/7992363.jpg
8500,345540875,Lori Nelson Spielman,2013.0,The Life List,The Life List,eng,4.08,8301,https://images.gr-assets.com/books/1354593069m/16127237.jpg,https://images.gr-assets.com/books/1354593069s/16127237.jpg
8501,61797081,Kelley Armstrong,2013.0,The Rising,"The Rising (Darkness Rising, #3)",eng,4.13,17452,https://images.gr-assets.com/books/1340062496m/11864728.jpg,https://images.gr-assets.com/books/1340062496s/11864728.jpg
8502,679417370,"Thomas Mann, John E. Woods, T.J. Reed",1901.0,Buddenbrooks: Verfall einer Familie,Buddenbrooks: The Decline of a Family,eng,4.13,12049,https://images.gr-assets.com/books/1337128414m/80890.jpg,https://images.gr-assets.com/books/1337128414s/80890.jpg
8503,1406507881,Anton Chekhov,1897.0,Дядя Ваня,Uncle Vanya,eng,3.84,11418,https://images.gr-assets.com/books/1443337895m/231560.jpg,https://images.gr-assets.com/books/1443337895s/231560.jpg
8504,031609739X,"James Patterson, Richard DiLallo",2011.0,The Christmas Wedding,The Christmas Wedding,eng,3.32,12736,https://images.gr-assets.com/books/1327889901m/10844125.jpg,https://images.gr-assets.com/books/1327889901s/10844125.jpg
8505,441010288,T.A. Barron,1996.0,The Lost Years of Merlin,"The Lost Years (The Lost Years of Merlin, #1)",eng,3.97,12146,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8506,778325644,Maria V. Snyder,2009.0,Storm Glass,"Storm Glass (Glass, #1)",eng,3.95,18218,https://images.gr-assets.com/books/1327899480m/6080889.jpg,https://images.gr-assets.com/books/1327899480s/6080889.jpg
8507,014118616X,"Iris Murdoch, Mary Kinzie",1978.0,"The Sea, the Sea","The Sea, the Sea",eng,3.9,10849,https://images.gr-assets.com/books/1302898449m/11229.jpg,https://images.gr-assets.com/books/1302898449s/11229.jpg
8509,689857977,Margaret Peterson Haddix,2005.0,"Among the Enemy (Shadow Children, #6)","Among the Enemy (Shadow Children, #6)",en-US,4.16,14836,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8513,671888587,Mary Higgins Clark,1993.0,I'll Be Seeing You,I'll Be Seeing You,eng,3.79,13804,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8515,140280464,Ruth Ozeki,1998.0,My Year of Meats,My Year of Meats,eng,3.93,10297,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8516,446696161,Octavia E. Butler,2005.0,Fledgling,Fledgling,en-US,3.9,11792,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8518,385337388,"Samuel Shem, John Updike",1978.0,The House of God,The House of God,eng,3.95,8812,https://images.gr-assets.com/books/1320486672m/401876.jpg,https://images.gr-assets.com/books/1320486672s/401876.jpg
8520,439874025,Pam Muñoz Ryan,2015.0,Echo,Echo,eng,4.36,14864,https://images.gr-assets.com/books/1460587774m/22749539.jpg,https://images.gr-assets.com/books/1460587774s/22749539.jpg
8522,60007761,"Aleksandr Solzhenitsyn, Edward E. Ericson Jr.",1973.0,"Архипелаг ГУЛАГ, 1918-1956",The Gulag Archipelago 1918-1956,eng,4.15,10693,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8524,307270742,J. Courtney Sullivan,2009.0,Commencement,Commencement ,en-US,3.36,12653,https://images.gr-assets.com/books/1392259807m/6080420.jpg,https://images.gr-assets.com/books/1392259807s/6080420.jpg
8525,439395623,Suzanne Weyn,2004.0,The Bar Code Tattoo (Point Thriller),"The Bar Code Tattoo (Bar Code, #1)",eng,3.55,14037,https://images.gr-assets.com/books/1443904058m/592089.jpg,https://images.gr-assets.com/books/1443904058s/592089.jpg
8526,1451649916,Kresley Cole,2013.0,MacRieve,"MacRieve (Immortals After Dark, #14)",eng,4.3,17488,https://images.gr-assets.com/books/1360517706m/8158992.jpg,https://images.gr-assets.com/books/1360517706s/8158992.jpg
8527,446546313,Larry Levin,2009.0,Oogy: The Dog Only a Family Could Love,Oogy: The Dog Only a Family Could Love,en-GB,4.04,10273,https://images.gr-assets.com/books/1289446928m/8105569.jpg,https://images.gr-assets.com/books/1289446928s/8105569.jpg
8528,037572737X,James Ellroy,1995.0,American Tabloid,"American Tabloid (Underworld USA, #1)",eng,4.21,10193,https://images.gr-assets.com/books/1403181563m/36064.jpg,https://images.gr-assets.com/books/1403181563s/36064.jpg
8529,1442408626,Thomas E. Sniegoski,2010.0,"The Fallen and Leviathan (The Fallen, #1-2)","The Fallen and Leviathan (The Fallen, #1-2)",eng,3.74,13676,https://images.gr-assets.com/books/1282266008m/7124101.jpg,https://images.gr-assets.com/books/1282266008s/7124101.jpg
8531,156005204,"José Saramago, Giovanni Pontiero",1982.0,Memorial do Convento,Baltasar and Blimunda,eng,3.9,5321,https://images.gr-assets.com/books/1483229660m/2530.jpg,https://images.gr-assets.com/books/1483229660s/2530.jpg
8533,1484709012,Robert  Beatty,2015.0,Serafina and the Black Cloak,"Serafina and the Black Cloak (Serafina, #1)",eng,3.9,12256,https://images.gr-assets.com/books/1420158894m/23507745.jpg,https://images.gr-assets.com/books/1420158894s/23507745.jpg
8534,1857239407,"Alan Dean Foster, George Lucas",1976.0,Star Wars: From the Adventures of Luke Skywalker,A New Hope  (Star Wars: Novelizations #4),eng,4.07,10647,https://images.gr-assets.com/books/1408936775m/599090.jpg,https://images.gr-assets.com/books/1408936775s/599090.jpg
8535,345498208,Nancy Thayer,2009.0,Summer House,Summer House,eng,3.91,11460,https://images.gr-assets.com/books/1320412131m/6021523.jpg,https://images.gr-assets.com/books/1320412131s/6021523.jpg
8539,61728934,Candace Bushnell,2011.0,Summer and the City,"Summer and the City (The Carrie Diaries, #2)",en-US,3.63,11366,https://images.gr-assets.com/books/1366212836m/9266769.jpg,https://images.gr-assets.com/books/1366212836s/9266769.jpg
8540,1410400964,Jeffery Deaver,2002.0,The Stone Monkey,"The Stone Monkey (Lincoln Rhyme, #4)",eng,3.94,11769,https://images.gr-assets.com/books/1336331827m/142545.jpg,https://images.gr-assets.com/books/1336331827s/142545.jpg
8541,042520426X,J.D. Robb,2005.0,Origin in Death,"Origin in Death (In Death, #21)",eng,4.34,16775,https://images.gr-assets.com/books/1410761398m/210243.jpg,https://images.gr-assets.com/books/1410761398s/210243.jpg
8542,689849230,Angela Johnson,2003.0,The First Part Last,"The First Part Last (Heaven, #2)",eng,3.96,12689,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8543,307459659,"Christopher Chabris, Daniel Simons",2010.0,The Invisible Gorilla,The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us,eng,3.88,10080,https://images.gr-assets.com/books/1320530790m/7783191.jpg,https://images.gr-assets.com/books/1320530790s/7783191.jpg
8544,055358359X,Tami Hoag,2006.0,Prior Bad Acts,"Prior Bad Acts (Kovac and Liska, #3)",eng,4.07,11454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8545,61131644,Erin Hunter,2007.0,Firestar's Quest,"Firestar's Quest (Warriors Super Edition, #1)",eng,4.32,14773,https://images.gr-assets.com/books/1363488985m/608906.jpg,https://images.gr-assets.com/books/1363488985s/608906.jpg
8547,763655996,Jon Klassen,2012.0,This is Not My Hat,This is Not My Hat,eng,4.23,14779,https://images.gr-assets.com/books/1360096324m/13531024.jpg,https://images.gr-assets.com/books/1360096324s/13531024.jpg
8548,761147489,Ramit Sethi,2009.0,I Will Teach You To Be Rich,I Will Teach You To Be Rich,eng,4.04,10209,https://images.gr-assets.com/books/1404581320m/4924862.jpg,https://images.gr-assets.com/books/1404581320s/4924862.jpg
8549,446580856,Nelson DeMille,2015.0,Radiant Angel,"Radiant Angel (John Corey, #7)",eng,3.84,6590,https://images.gr-assets.com/books/1427202729m/23197346.jpg,https://images.gr-assets.com/books/1427202729s/23197346.jpg
8551,84386874,"Karen Kingsbury, Gary Smalley",2004.0,Rejoice,"Rejoice (Redemption, #4)",eng,4.45,11013,https://images.gr-assets.com/books/1406505041m/11436.jpg,https://images.gr-assets.com/books/1406505041s/11436.jpg
8552,385530803,Michio Kaku,2011.0,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100 ,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,eng,3.98,10159,https://images.gr-assets.com/books/1320504811m/8492907.jpg,https://images.gr-assets.com/books/1320504811s/8492907.jpg
8553,1423168232,Jennifer Lynn Barnes,2013.0,The Naturals,"The Naturals (The Naturals, #1)",eng,4.16,16704,https://images.gr-assets.com/books/1374862751m/13597723.jpg,https://images.gr-assets.com/books/1374862751s/13597723.jpg
8555,99459051,"Henning Mankell, Ebba Segerberg",1997.0,Brandvägg,"Firewall (Wallander, #8)",eng,3.95,10138,https://images.gr-assets.com/books/1341858941m/39798.jpg,https://images.gr-assets.com/books/1341858941s/39798.jpg
8556,081099478X,"Michael Buckley, Peter Ferguson",2008.0,Tales From the Hood,"Tales From the Hood (The Sisters Grimm, #6)",en-US,4.29,15020,https://images.gr-assets.com/books/1397791708m/2073686.jpg,https://images.gr-assets.com/books/1397791708s/2073686.jpg
8557,316611689,"Charles Bernard Nordhoff, James Norman Hall",1932.0,Mutiny on the Bounty,"Mutiny on the Bounty (The Bounty Trilogy, #1)",en-US,3.97,11746,https://images.gr-assets.com/books/1344266653m/844051.jpg,https://images.gr-assets.com/books/1344266653s/844051.jpg
8558,1931514941,Ken Akamatsu,1999.0,ラブひな #1,"Love Hina, Vol. 01",eng,3.73,10926,https://images.gr-assets.com/books/1324954179m/1015311.jpg,https://images.gr-assets.com/books/1324954179s/1015311.jpg
8560,1612187005,Jeff Wheeler,2011.0,The Wretched of Muirwood,"The Wretched of Muirwood (Legends of Muirwood, #1)",eng,3.97,6029,https://images.gr-assets.com/books/1356123105m/15954540.jpg,https://images.gr-assets.com/books/1356123105s/15954540.jpg
8561,380753022,Johanna Lindsey,1990.0,Gentle Rogue,"Gentle Rogue (Malory-Anderson Family, #3)",en-US,4.23,15496,https://images.gr-assets.com/books/1333636257m/891812.jpg,https://images.gr-assets.com/books/1333636257s/891812.jpg
8562,62429973,Terry Pratchett,2015.0,The Shepherd's Crown,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",eng,4.34,9134,https://images.gr-assets.com/books/1433600285m/22886868.jpg,https://images.gr-assets.com/books/1433600285s/22886868.jpg
8563,192805622,"Elizabeth Gaskell, Shirley Foster",1848.0,Mary Barton,Mary Barton,eng,3.7,11742,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8564,486424529,Joseph Conrad,1904.0,Nostromo: a Tale of the Seaboard,Nostromo,eng,3.81,11478,https://images.gr-assets.com/books/1328865264m/115476.jpg,https://images.gr-assets.com/books/1328865264s/115476.jpg
8565,758278438,Ellen Marie Wiseman,2012.0,The Plum Tree,The Plum Tree,eng,4.02,8479,https://images.gr-assets.com/books/1339438508m/13333093.jpg,https://images.gr-assets.com/books/1339438508s/13333093.jpg
8567,980003431,Michael J. Sullivan,2008.0,The Crown Conspiracy,"The Crown Conspiracy (The Riyria Revelations, #1)",eng,4.15,12198,https://images.gr-assets.com/books/1313141264m/4345290.jpg,https://images.gr-assets.com/books/1313141264s/4345290.jpg
8568,1250029880,Sherrilyn Kenyon,2013.0,Styxx,"Styxx (Dark-Hunter, #22)",eng,4.58,14344,https://images.gr-assets.com/books/1359269406m/15767586.jpg,https://images.gr-assets.com/books/1359269406s/15767586.jpg
8569,019280474X,"Honoré de Balzac, Sylvia Raphael, Christopher Prendergast",1833.0,Eugénie Grandet,Eugénie Grandet,eng,3.79,11028,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8571,312340710,"Arnaldur Indriðason, Bernard Scudder",2001.0,Grafarþögn,Silence of the Grave (Inspector Erlendur #4),eng,3.94,8918,https://images.gr-assets.com/books/1316131788m/82991.jpg,https://images.gr-assets.com/books/1316131788s/82991.jpg
8572,803737203,Jess Rothenberg,2012.0,The Catastrophic History of You and Me,The Catastrophic History of You and Me,en-US,4.04,12890,https://images.gr-assets.com/books/1327879884m/11387392.jpg,https://images.gr-assets.com/books/1327879884s/11387392.jpg
8573,805090053,April Henry,2010.0,"Girl, Stolen","Girl, Stolen (Girl, Stolen #1)",eng,3.99,13108,https://images.gr-assets.com/books/1316730155m/7906105.jpg,https://images.gr-assets.com/books/1316730155s/7906105.jpg
8574,1590388003,Obert Skye,2007.0,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)","Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",eng,3.97,11192,https://images.gr-assets.com/books/1414559844m/1211904.jpg,https://images.gr-assets.com/books/1414559844s/1211904.jpg
8576,1935618040,"Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston",2011.0,The girl who was on fire,The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy,en-US,4.28,10189,https://images.gr-assets.com/books/1327889490m/8046680.jpg,https://images.gr-assets.com/books/1327889490s/8046680.jpg
8577,006444001X,"Russell Hoban, Lillian Hoban",1970.0,A Bargain for Frances,A Bargain for Frances,eng,4.25,13135,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8578,399158820,J.D. Robb,2013.0,Calculated in Death,"Calculated in Death (In Death, #36)",eng,4.23,12807,https://images.gr-assets.com/books/1346079575m/15806231.jpg,https://images.gr-assets.com/books/1346079575s/15806231.jpg
8579,1555977073,Maggie Nelson,2015.0,The Argonauts,The Argonauts,eng,3.99,11925,https://images.gr-assets.com/books/1410981835m/22929741.jpg,https://images.gr-assets.com/books/1410981835s/22929741.jpg
8580,316005274,"Jann S. Wenner, Corey Seymour",2007.0,Gonzo: The Life of Hunter S. Thompson,Gonzo: The Life of Hunter S. Thompson,en-US,4.07,9915,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8581,374106681,Dominic Smith,2016.0,The Last Painting of Sara de Vos,The Last Painting of Sara de Vos,eng,3.83,12029,https://images.gr-assets.com/books/1494524049m/25664459.jpg,https://images.gr-assets.com/books/1494524049s/25664459.jpg
8584,439050235,David Shannon,2002.0,Duck On A Bike,Duck On A Bike,eng,4.06,12461,https://images.gr-assets.com/books/1328870602m/920780.jpg,https://images.gr-assets.com/books/1328870602s/920780.jpg
8585,1401341705,Margaret Leroy,2011.0,The Collaborator,The Soldier's Wife,en-US,3.88,11421,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8587,140097317,Paul Auster,1985.0,City of Glass,"City of Glass (The New York Trilogy, #1)",eng,3.81,10157,https://images.gr-assets.com/books/1309986722m/432.jpg,https://images.gr-assets.com/books/1309986722s/432.jpg
8588,850515025,Machado de Assis,1880.0,Memórias Póstumas de Brás Cubas,Memórias Póstumas de Brás Cubas,por,4.23,8306,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8589,61160881,Elizabeth  George,2010.0,This Body of Death,"This Body of Death (Inspector Lynley, #16)",en-US,4.01,12396,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8590,553262149,L.M. Montgomery,1925.0,Emily Climbs,"Emily Climbs (Emily, #2)",eng,4.14,15498,https://images.gr-assets.com/books/1403189071m/773514.jpg,https://images.gr-assets.com/books/1403189071s/773514.jpg
8591,446500046,Jacqueline Carey,2001.0,Kushiel's Mercy,"Kushiel's Mercy (Imriel's Trilogy, #3)",en-US,4.3,13337,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8593,765332000,Orson Scott Card,2011.0,Shadows in Flight,"Shadows in Flight (Ender's Shadow, #5)",en-GB,3.76,11464,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8594,62289241,Ilona Andrews,2014.0,Burn For Me,"Burn for Me (Hidden Legacy, #1)",eng,4.34,17853,https://images.gr-assets.com/books/1396368355m/20705702.jpg,https://images.gr-assets.com/books/1396368355s/20705702.jpg
8595,743281640,Robert Crais,2008.0,Chasing Darkness,"Chasing Darkness (Elvis Cole, #12)",en-US,4.18,11070,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8596,810987880,Lauren Myracle,2004.0,"ttyl (Internet Girls, #1)","ttyl (Internet Girls, #1)",en-US,3.46,14505,https://images.gr-assets.com/books/1350771009m/301023.jpg,https://images.gr-assets.com/books/1350771009s/301023.jpg
8598,1421515636,"Matsuri Hino, Tomo Kimura",2006.0,ヴァンパイア騎士 4,"Vampire Knight, Vol. 4 (Vampire Knight, #4)",eng,4.31,13515,https://images.gr-assets.com/books/1318835401m/1898916.jpg,https://images.gr-assets.com/books/1318835401s/1898916.jpg
8599,3499237709,"Denis Johnson, Bettina Abarbanell",2002.0,Train Dreams,Train Dreams,ger,3.89,4886,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8601,152002650,Ellen Stoll Walsh,1989.0,Mouse Paint,Mouse Paint,eng,4.15,12839,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8604,631227083,"Charles Harrison, Paul Wood",2002.0,"Art in Theory, 1900-2000: An Anthology of Changing Ideas",Art in Theory 1900 - 2000: An Anthology of Changing Ideas,en-US,3.94,7861,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8605,811879542,"Hervé Tullet, Christopher Franceschelli",2010.0,Un livre,Press Here,en-US,4.44,15315,https://images.gr-assets.com/books/1327934372m/9677870.jpg,https://images.gr-assets.com/books/1327934372s/9677870.jpg
8606,340894334,Robert Muchamore,2005.0,The Killing (Cherub #4),"The Killing (Cherub, #4)",eng,4.12,11584,https://images.gr-assets.com/books/1409557087m/828483.jpg,https://images.gr-assets.com/books/1409557087s/828483.jpg
8607,752849190,Harlan Coben,1999.0,Darkest Fear,Darkest Fear (Myron Bolitar #7),eng,4.03,10955,https://images.gr-assets.com/books/1315745037m/43929.jpg,https://images.gr-assets.com/books/1315745037s/43929.jpg
8608,192723715,"Alfred Tennyson, Charles Keeping",1833.0,The Lady of Shalott,The Lady of Shalott,en-US,4.17,14848,https://images.gr-assets.com/books/1400891098m/724371.jpg,https://images.gr-assets.com/books/1400891098s/724371.jpg
8611,1563890526,"Jamie Delano, John Ridgway, Alfredo Alcalá",1988.0,"John Constantine, Hellblazer: Volume 1: Original Sins",Hellblazer: Original Sins,eng,4.1,12881,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8614,749955910,J.D. Robb,2012.0,Celebrity in Death,"Celebrity in Death (In Death, #34)",eng,4.28,13182,https://images.gr-assets.com/books/1328318908m/13007638.jpg,https://images.gr-assets.com/books/1328318908s/13007638.jpg
8616,1585678449,"Walter Moers, John Brownjohn",1999.0,Die 13½ Leben des Käpt'n Blaubär ,"The 13½ Lives of Captain Bluebear (Zamonia, #1)",eng,4.2,10560,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8619,394839730,Raymond Briggs,1978.0,The Snowman,The Snowman,eng,4.28,13496,https://images.gr-assets.com/books/1355497688m/489972.jpg,https://images.gr-assets.com/books/1355497688s/489972.jpg
8623,399155988,John Sandford,2009.0,Rough Country,"Rough Country (Virgil Flowers, #3)",en-US,4.15,12594,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8624,449911934,John Updike,1971.0,Rabbit Redux,Rabbit Redux (Rabbit Angstrom #2),eng,3.79,11051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8626,330344951,Winston Graham,1945.0,Ross Poldark,"Ross Poldark (Poldark, #1)",eng,4.11,5990,https://images.gr-assets.com/books/1360785361m/194618.jpg,https://images.gr-assets.com/books/1360785361s/194618.jpg
8627,1250067847,Gregg Hurwitz,2016.0,Orphan X,"Orphan X (Orphan X, #1)",eng,4.08,10320,https://images.gr-assets.com/books/1435262799m/25663888.jpg,https://images.gr-assets.com/books/1435262799s/25663888.jpg
8629,1587672286,Stephen King,2010.0,Blockade Billy,Blockade Billy,eng,3.4,12179,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8630,752858637,Robert Ludlum,1973.0,The Matlock Paper,The Matlock Paper,eng,3.86,11118,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8631,1565125525,Roland Merullo,2007.0,Breakfast with Buddha,Breakfast with Buddha,en-US,3.82,8634,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8632,140449213,"Suetonius, Michael Grant, Robert Graves",119.0,De vita Caesarum ,The Twelve Caesars,eng,4.05,11283,https://images.gr-assets.com/books/1347187766m/29022.jpg,https://images.gr-assets.com/books/1347187766s/29022.jpg
8633,1627761314,"Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt",2013.0,حوجن,حوجن [Ḥawjan],ara,3.75,10203,https://images.gr-assets.com/books/1370371939m/18039755.jpg,https://images.gr-assets.com/books/1370371939s/18039755.jpg
8634,140294295,Bernard Cornwell,1988.0,Sharpe's Rifles,"Sharpe's Rifles (Sharpe, #6)",eng,4.21,10342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8635,345479335,R.A. Salvatore,1999.0,"Vector Prime (Star Wars: The New Jedi Order, #1)","Vector Prime (Star Wars: The New Jedi Order, #1)",eng,3.79,10769,https://images.gr-assets.com/books/1412181316m/192214.jpg,https://images.gr-assets.com/books/1412181316s/192214.jpg
8636,60519568,Scott Westerfeld,2005.0,"Touching Darkness (Midnighters, #2)","Touching Darkness (Midnighters, #2)",en-US,3.89,16168,https://images.gr-assets.com/books/1315537376m/24767.jpg,https://images.gr-assets.com/books/1315537376s/24767.jpg
8637,1416593381,Lisa Lutz,2009.0,Revenge of the Spellmans,"Revenge of the Spellmans (The Spellmans, #3)",en-US,4.14,14258,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8639,61043494,Dorothy L. Sayers,1935.0,Gaudy Night,"Gaudy Night (Lord Peter Wimsey, #12)",eng,4.26,14750,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8640,174348495X,C.S. Pacat,2016.0,Kings Rising,"Kings Rising (Captive Prince, #3)",eng,4.5,14210,https://images.gr-assets.com/books/1454160767m/17158532.jpg,https://images.gr-assets.com/books/1454160767s/17158532.jpg
